generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
BASN_conventional_hydroelectric_1,BASN_conventional_hydroelectric_1,Conventional Hydroelectric,BASN,Water,2050,4628.881532310073,0.0,0.0,1549.7,0.0,72910285.6,15.751166905240204,0.34191315271628797,,
BASN_conventional_steam_coal_1,BASN_conventional_steam_coal_1,Conventional Steam Coal,BASN,Coal,2030,1.1103454848626844e-06,0.0020863391660569837,0.0013078283350053646,1183.2,0.0,88801526.4,79976482646.81183,1.0742054328969086e-10,,
BASN_conventional_steam_coal_1,BASN_conventional_steam_coal_1,Conventional Steam Coal,BASN,Coal,2040,3.6660013900930815,6888.416611984901,4318.025839251033,733.2,0.0,55028126.4,15012.273308280064,0.0005723445393688403,,
BASN_conventional_steam_coal_1,BASN_conventional_steam_coal_1,Conventional Steam Coal,BASN,Coal,2050,10.998001939956659,20665.24564517856,12954.074890751759,733.2,0.0,55028126.4,5005.344784096494,0.001717033269903447,,
BASN_conventional_steam_coal_2,BASN_conventional_steam_coal_2,Conventional Steam Coal,BASN,Coal,2030,1.584188945290865e-06,0.002976691028201536,0.0015835818840870296,2949.2,0.0,193374080.49639997,122065035912.6652,6.148796611676841e-11,,
BASN_conventional_steam_coal_2,BASN_conventional_steam_coal_2,Conventional Steam Coal,BASN,Coal,2040,10.446417659647132,19628.818782476967,10442.414592399957,2040.2,0.0,133772480.3434,12807.463143944584,0.0005861138943570728,,
BASN_conventional_steam_coal_2,BASN_conventional_steam_coal_2,Conventional Steam Coal,BASN,Coal,2050,44.79867752296296,84176.71506564741,44781.51066973617,677.2,0.0,44402864.27239999,993.0436219833143,0.007572436127821046,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2030,3282.7068451062205,0.0,0.0,1642.0,0.0,0.0,0.0,0.2288475791373189,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2040,3069.9475076706476,0.0,0.0,1642.0,0.0,0.0,0.0,0.21401547209627259,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2050,2477.4797149988763,0.0,0.0,1642.0,0.0,0.0,0.0,0.17271272211971211,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2030,3250.2480316007895,0.0,0.0,836.4999999999999,0.0,174912986.5,53.815273418949836,0.4447725061799215,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2040,2088.112910319798,0.0,0.0,578.8000000000001,0.0,121027658.8,57.96030387143404,0.41296460561002607,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2050,433.1261171818751,0.0,0.0,140.8,0.0,29441420.8,67.97424498794926,0.3521268096989884,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2030,1.690794841055084e-05,0.033815896821101685,0.0,5.202046616762397e-06,0.30261066542475573,0.14565730526934711,28.512262742319237,0.37205234740061877,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2040,3.1439840262544584e-05,0.06287968052508916,0.0,1.0921641406652003e-05,0.6206116626814613,0.3058059593862561,31.466359063261272,0.32951849268224526,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2050,8.956587958859467e-05,0.17913175917718932,0.0,3.339397247079229e-05,1.8197788105891486,0.9350312291821841,32.75736041922521,0.30701661926051865,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2030,2.170430655309314e-06,0.010852153276546568,0.0,3.487554284808847e-06,0.1659540281420598,0.07323863998098579,115.20516483119688,0.07123809759861212,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2040,3.296412787147578e-06,0.01648206393573789,0.0,4.917559808398996e-06,0.22992820745854955,0.1032687559763789,106.07865275066094,0.07673249401480628,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2050,7.007260349946963e-06,0.035036301749734815,0.0,1.0565370140461068e-05,0.4697833439704615,0.2218727729496824,103.70563991894193,0.07591907568144346,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2030,18325.20709608049,0.0,0.0,5035.161999716352,539953914.4997281,203254384.44254997,40.556611177466046,0.41660340770828824,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2040,16651.307282332193,0.0,0.0,5035.161999781086,539953914.5059797,203254384.44496843,44.63363064229356,0.3785491383620963,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2050,16299.209934306353,0.0,0.0,5035.161999867047,539953914.5140982,203254384.44791114,45.59781130235734,0.3705445927993873,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2030,17512.693050623304,0.0,0.0,5509.417999194501,524543421.2996692,222398676.37348443,42.65146973763517,0.3638602276301622,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2040,14873.488893497046,0.0,0.0,5509.417999535336,524543421.3282233,222398676.38620633,50.21969647222488,0.3090256329202953,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2050,14593.027860788945,0.0,0.0,5509.417999789938,524543421.3478722,222398676.39495564,51.18486066554017,0.3031985099788586,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5.9881204532022915e-05,0.0,0.0,2.5188486693644397e-05,2.8599687191634158,1.0167836423623433,64.74072109642638,0.2721296268877491,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2040,9127.809641566146,0.0,0.0,3485.167302137006,346257529.724366,130146602.63987078,52.192601628630754,0.29979909547451483,,
