2040,Natural Gas Internal Combustion Engine,1493.2923121844299,37.60030032979789,413.4586870880468,131.55405077888037,0.0,GenX,full-base-200,2024-08-12
2040,Natural Gas Steam Turbine,82.73736830321022,7.347966041280844,4.774146317248912,2.711672921297895,1.6525705150114962,GenX,full-base-200,2024-08-12
2040,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Petroleum Liquids,6.500320923858201,0.4410939736352042,1.7491970188259245,0.2990320456621417,1.0593740940519747,GenX,full-base-200,2024-08-12
2040,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Biomass,5229.903177665201,3601.769748459288,707.3012512898064,282.5305305316173,493.63980114623513,GenX,full-base-200,2024-08-12
2045,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Conventional Steam Coal,380.0123606513338,537.1678323824157,33.298132516598805,7.1426895369941725,2.4819929578221136,GenX,full-base-200,2024-08-12
2045,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Natural Gas Fired Combined Cycle,18286.859222809595,713.3053262903468,6478.169859934379,1423.588580883216,4046.892309794059,GenX,full-base-200,2024-08-12
2045,Natural Gas Fired Combustion Turbine,1078.740336703201,20.455748445736827,178.6459227235538,49.8183515608712,144.6652950944337,GenX,full-base-200,2024-08-12
2045,Natural Gas Internal Combustion Engine,1748.8777746275914,44.03580533399579,484.2244901918999,154.0702739123178,0.0,GenX,full-base-200,2024-08-12
2045,Natural Gas Steam Turbine,89.66635494794743,7.963334400344811,5.173965609917368,2.9387667465173712,1.790967943680458,GenX,full-base-200,2024-08-12
2045,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Petroleum Liquids,5.869529379624362,0.39829018716977466,1.5794548320017805,0.2700139574680178,0.9565723664856165,GenX,full-base-200,2024-08-12
2045,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2045,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2050,Biomass,3770.880208322397,2596.9586430207764,509.9804335194402,203.71099609995582,355.92562480545894,GenX,full-base-200,2024-08-12
2050,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2050,Conventional Steam Coal,334.6986111115049,473.1144195520819,29.327568942258676,6.29097501864177,2.186033092049322,GenX,full-base-200,2024-08-12
2050,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2050,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2050,Natural Gas Fired Combined Cycle,15361.47243398805,599.1963941603808,5441.843594549465,1195.8541636991847,3399.5025555114676,GenX,full-base-200,2024-08-12
2050,Natural Gas Fired Combustion Turbine,763.4120918514818,14.476297195924918,126.42565863804295,35.255872691206434,102.37796046810774,GenX,full-base-200,2024-08-12
