,Race,Cluster,Pollutant,Exposure
11992,WhiteNoLat,SPPS_onshore_wind_turbine_1,PM2_5,0.0
11993,WhiteNoLat,SPPS_onshore_wind_turbine_1,SOx,0.0
11994,WhiteNoLat,SPPS_onshore_wind_turbine_1,VOC,0.0
11995,WhiteNoLat,SPPS_petroleum_liquids_1,NH3,1.0890725795473133e-11
11996,WhiteNoLat,SPPS_petroleum_liquids_1,NOx,1.8811558265706668e-11
11997,WhiteNoLat,SPPS_petroleum_liquids_1,PM2_5,1.4445354392789489e-11
11998,WhiteNoLat,SPPS_petroleum_liquids_1,SOx,2.5417219721273917e-12
11999,WhiteNoLat,SPPS_petroleum_liquids_1,VOC,6.304681151768659e-14
12000,WhiteNoLat,SPPS_small_hydroelectric_1,NH3,0.0
12001,WhiteNoLat,SPPS_small_hydroelectric_1,NOx,0.0
12002,WhiteNoLat,SPPS_small_hydroelectric_1,PM2_5,0.0
12003,WhiteNoLat,SPPS_small_hydroelectric_1,SOx,0.0
12004,WhiteNoLat,SPPS_small_hydroelectric_1,VOC,0.0
12005,WhiteNoLat,SPPS_solar_photovoltaic_1,NH3,0.0
12006,WhiteNoLat,SPPS_solar_photovoltaic_1,NOx,0.0
12007,WhiteNoLat,SPPS_solar_photovoltaic_1,PM2_5,0.0
12008,WhiteNoLat,SPPS_solar_photovoltaic_1,SOx,0.0
12009,WhiteNoLat,SPPS_solar_photovoltaic_1,VOC,0.0
12010,WhiteNoLat,SRCA_batteries_1,NH3,0.0
12011,WhiteNoLat,SRCA_batteries_1,NOx,0.0
12012,WhiteNoLat,SRCA_batteries_1,PM2_5,0.0
12013,WhiteNoLat,SRCA_batteries_1,SOx,0.0
12014,WhiteNoLat,SRCA_batteries_1,VOC,0.0
12015,WhiteNoLat,SRCA_biomass_1,NH3,1.1107281132953163e-11
12016,WhiteNoLat,SRCA_biomass_1,NOx,3.707663586024134e-11
12017,WhiteNoLat,SRCA_biomass_1,PM2_5,3.5415582666231856e-11
12018,WhiteNoLat,SRCA_biomass_1,SOx,6.768014301690641e-11
12019,WhiteNoLat,SRCA_biomass_1,VOC,1.1987916057626132e-12
12020,WhiteNoLat,SRCA_biomass_2,NH3,1.2801981110083109e-12
12021,WhiteNoLat,SRCA_biomass_2,NOx,4.4537481000540545e-11
12022,WhiteNoLat,SRCA_biomass_2,PM2_5,1.278663331002514e-10
12023,WhiteNoLat,SRCA_biomass_2,SOx,2.202190410052756e-10
12024,WhiteNoLat,SRCA_biomass_2,VOC,1.8847105107021187e-12
12025,WhiteNoLat,SRCA_conventional_hydroelectric_1,NH3,0.0
12026,WhiteNoLat,SRCA_conventional_hydroelectric_1,NOx,0.0
12027,WhiteNoLat,SRCA_conventional_hydroelectric_1,PM2_5,0.0
12028,WhiteNoLat,SRCA_conventional_hydroelectric_1,SOx,0.0
12029,WhiteNoLat,SRCA_conventional_hydroelectric_1,VOC,0.0
12030,WhiteNoLat,SRCA_conventional_steam_coal_1,NH3,2.3943633457559174e-12
12031,WhiteNoLat,SRCA_conventional_steam_coal_1,NOx,5.577034879001699e-11
12032,WhiteNoLat,SRCA_conventional_steam_coal_1,PM2_5,2.8500612117988903e-11
12033,WhiteNoLat,SRCA_conventional_steam_coal_1,SOx,7.814156443550763e-11
12034,WhiteNoLat,SRCA_conventional_steam_coal_1,VOC,4.291042570678894e-13
12035,WhiteNoLat,SRCA_conventional_steam_coal_2,NH3,2.7966037860768413e-18
12036,WhiteNoLat,SRCA_conventional_steam_coal_2,NOx,2.1959410652021583e-11
12037,WhiteNoLat,SRCA_conventional_steam_coal_2,PM2_5,3.8814962834752257e-11
12038,WhiteNoLat,SRCA_conventional_steam_coal_2,SOx,8.07293792705822e-11
12039,WhiteNoLat,SRCA_conventional_steam_coal_2,VOC,2.244314963733816e-13
12040,WhiteNoLat,SRCA_hydroelectric_pumped_storage_1,NH3,0.0
12041,WhiteNoLat,SRCA_hydroelectric_pumped_storage_1,NOx,0.0
12042,WhiteNoLat,SRCA_hydroelectric_pumped_storage_1,PM2_5,0.0
12043,WhiteNoLat,SRCA_hydroelectric_pumped_storage_1,SOx,0.0
12044,WhiteNoLat,SRCA_hydroelectric_pumped_storage_1,VOC,0.0
12045,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_1,NH3,4.8297462192698694e-12
12046,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_1,NOx,6.379901359173326e-12
12047,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_1,PM2_5,1.9594166408378246e-11
12048,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_1,SOx,5.182142033649138e-13
12049,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_1,VOC,2.0423357712926786e-13
12050,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_2,NH3,6.871940934024268e-12
12051,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_2,NOx,5.494598495732696e-11
12052,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_2,PM2_5,3.04906171124115e-11
12053,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_2,SOx,5.621471836110184e-13
12054,WhiteNoLat,SRCA_natural_gas_fired_combined_cycle_2,VOC,2.9982330641766126e-13
12055,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_1,NH3,9.242931349931978e-12
12056,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_1,NOx,1.1929416280484441e-11
12057,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_1,PM2_5,1.4575091920251947e-11
12058,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_1,SOx,4.3392818532147694e-13
12059,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_1,VOC,3.279522827815872e-13
12060,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_2,NH3,1.0608562796876062e-11
12061,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_2,NOx,3.905031376893202e-11
12062,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_2,PM2_5,1.587057481285168e-10
12063,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_2,SOx,1.0924989252091634e-12
12064,WhiteNoLat,SRCA_natural_gas_fired_combustion_turbine_2,VOC,5.173178280777038e-13
12065,WhiteNoLat,SRCA_natural_gas_steam_turbine_1,NH3,2.2318207528211808e-12
12066,WhiteNoLat,SRCA_natural_gas_steam_turbine_1,NOx,1.997343162347093e-11
12067,WhiteNoLat,SRCA_natural_gas_steam_turbine_1,PM2_5,1.529722028837905e-11
12068,WhiteNoLat,SRCA_natural_gas_steam_turbine_1,SOx,1.432026664324275e-11
12069,WhiteNoLat,SRCA_natural_gas_steam_turbine_1,VOC,6.829029473939296e-13
12070,WhiteNoLat,SRCA_naturalgas_ccavgcf_moderate_0,NH3,2.445263705405906e-10
12071,WhiteNoLat,SRCA_naturalgas_ccavgcf_moderate_0,NOx,1.321007425348185e-10
12072,WhiteNoLat,SRCA_naturalgas_ccavgcf_moderate_0,PM2_5,7.556475573056163e-10
12073,WhiteNoLat,SRCA_naturalgas_ccavgcf_moderate_0,SOx,1.3203066190633942e-11
12074,WhiteNoLat,SRCA_naturalgas_ccavgcf_moderate_0,VOC,9.166438332134713e-12
12075,WhiteNoLat,SRCA_naturalgas_ccccsavgcf_conservative_0,NH3,2.7528440248172476e-10
12076,WhiteNoLat,SRCA_naturalgas_ccccsavgcf_conservative_0,NOx,1.4871718858656156e-10
12077,WhiteNoLat,SRCA_naturalgas_ccccsavgcf_conservative_0,PM2_5,8.506975661911007e-10
12078,WhiteNoLat,SRCA_naturalgas_ccccsavgcf_conservative_0,SOx,1.4863829244767523e-11
12079,WhiteNoLat,SRCA_naturalgas_ccccsavgcf_conservative_0,VOC,1.0319449459437548e-11
12080,WhiteNoLat,SRCA_naturalgas_ctavgcf_moderate_0,NH3,9.705481460602286e-10
12081,WhiteNoLat,SRCA_naturalgas_ctavgcf_moderate_0,NOx,4.323272888794378e-10
12082,WhiteNoLat,SRCA_naturalgas_ctavgcf_moderate_0,PM2_5,5.706928948105273e-10
12083,WhiteNoLat,SRCA_naturalgas_ctavgcf_moderate_0,SOx,1.210272158358745e-11
12084,WhiteNoLat,SRCA_naturalgas_ctavgcf_moderate_0,VOC,1.2488103873324822e-11
12085,WhiteNoLat,SRCA_nuclear_1,NH3,0.0
12086,WhiteNoLat,SRCA_nuclear_1,NOx,0.0
12087,WhiteNoLat,SRCA_nuclear_1,PM2_5,0.0
12088,WhiteNoLat,SRCA_nuclear_1,SOx,0.0
12089,WhiteNoLat,SRCA_nuclear_1,VOC,0.0
12090,WhiteNoLat,SRCA_petroleum_liquids_1,NH3,1.3654396692551419e-11
12091,WhiteNoLat,SRCA_petroleum_liquids_1,NOx,9.519351504387583e-11
12092,WhiteNoLat,SRCA_petroleum_liquids_1,PM2_5,3.602022452921527e-11
12093,WhiteNoLat,SRCA_petroleum_liquids_1,SOx,2.627747229328837e-12
12094,WhiteNoLat,SRCA_petroleum_liquids_1,VOC,3.65876581873287e-13
12095,WhiteNoLat,SRCA_small_hydroelectric_1,NH3,0.0
12096,WhiteNoLat,SRCA_small_hydroelectric_1,NOx,0.0
12097,WhiteNoLat,SRCA_small_hydroelectric_1,PM2_5,0.0
12098,WhiteNoLat,SRCA_small_hydroelectric_1,SOx,0.0
12099,WhiteNoLat,SRCA_small_hydroelectric_1,VOC,0.0
12100,WhiteNoLat,SRCA_solar_photovoltaic_1,NH3,0.0
12101,WhiteNoLat,SRCA_solar_photovoltaic_1,NOx,0.0
12102,WhiteNoLat,SRCA_solar_photovoltaic_1,PM2_5,0.0
12103,WhiteNoLat,SRCA_solar_photovoltaic_1,SOx,0.0
12104,WhiteNoLat,SRCA_solar_photovoltaic_1,VOC,0.0
12105,WhiteNoLat,SRCE_batteries_1,NH3,0.0
12106,WhiteNoLat,SRCE_batteries_1,NOx,0.0
12107,WhiteNoLat,SRCE_batteries_1,PM2_5,0.0
12108,WhiteNoLat,SRCE_batteries_1,SOx,0.0
12109,WhiteNoLat,SRCE_batteries_1,VOC,0.0
12110,WhiteNoLat,SRCE_biomass_1,NH3,1.3296692668796922e-11
12111,WhiteNoLat,SRCE_biomass_1,NOx,3.4667069563484044e-11
12112,WhiteNoLat,SRCE_biomass_1,PM2_5,2.950721624701527e-11
12113,WhiteNoLat,SRCE_biomass_1,SOx,8.82474233289701e-11
12114,WhiteNoLat,SRCE_biomass_1,VOC,1.2731090846235207e-12
12115,WhiteNoLat,SRCE_biomass_2,NH3,7.3575843353546e-12
12116,WhiteNoLat,SRCE_biomass_2,NOx,3.837416073394876e-11
12117,WhiteNoLat,SRCE_biomass_2,PM2_5,1.440477845197949e-11
12118,WhiteNoLat,SRCE_biomass_2,SOx,5.72458966199052e-11
12119,WhiteNoLat,SRCE_biomass_2,VOC,6.743911482943225e-13
12120,WhiteNoLat,SRCE_conventional_hydroelectric_1,NH3,0.0
12121,WhiteNoLat,SRCE_conventional_hydroelectric_1,NOx,0.0
12122,WhiteNoLat,SRCE_conventional_hydroelectric_1,PM2_5,0.0
12123,WhiteNoLat,SRCE_conventional_hydroelectric_1,SOx,0.0
12124,WhiteNoLat,SRCE_conventional_hydroelectric_1,VOC,0.0
12125,WhiteNoLat,SRCE_conventional_steam_coal_1,NH3,1.118446145419e-12
12126,WhiteNoLat,SRCE_conventional_steam_coal_1,NOx,4.7486331792041635e-11
12127,WhiteNoLat,SRCE_conventional_steam_coal_1,PM2_5,3.732082998688159e-11
12128,WhiteNoLat,SRCE_conventional_steam_coal_1,SOx,1.2267756062015984e-10
12129,WhiteNoLat,SRCE_conventional_steam_coal_1,VOC,5.06917862363414e-13
12130,WhiteNoLat,SRCE_conventional_steam_coal_2,NH3,1.7670606140223133e-12
12131,WhiteNoLat,SRCE_conventional_steam_coal_2,NOx,7.228375467751556e-11
12132,WhiteNoLat,SRCE_conventional_steam_coal_2,PM2_5,3.1813411671548496e-11
12133,WhiteNoLat,SRCE_conventional_steam_coal_2,SOx,1.8687722130515512e-10
12134,WhiteNoLat,SRCE_conventional_steam_coal_2,VOC,6.255744659362648e-13
12135,WhiteNoLat,SRCE_hydroelectric_pumped_storage_1,NH3,0.0
12136,WhiteNoLat,SRCE_hydroelectric_pumped_storage_1,NOx,0.0
12137,WhiteNoLat,SRCE_hydroelectric_pumped_storage_1,PM2_5,0.0
12138,WhiteNoLat,SRCE_hydroelectric_pumped_storage_1,SOx,0.0
12139,WhiteNoLat,SRCE_hydroelectric_pumped_storage_1,VOC,0.0
12140,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_1,NH3,5.988778756071297e-12
12141,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_1,NOx,6.709662940796558e-12
12142,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_1,PM2_5,1.0403274531293248e-11
12143,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_1,SOx,5.21016737906929e-13
12144,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_1,VOC,2.5022089154642804e-13
12145,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_2,NH3,3.0629818244751666e-12
12146,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_2,NOx,1.0051660161443923e-11
12147,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_2,PM2_5,1.2699943630280712e-11
12148,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_2,SOx,4.596917481854441e-13
12149,WhiteNoLat,SRCE_natural_gas_fired_combined_cycle_2,VOC,3.5663693707216166e-13
12150,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_1,NH3,8.38439299972905e-12
12151,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_1,NOx,2.7929322853785963e-11
12152,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_1,PM2_5,3.010427106763678e-11
12153,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_1,SOx,1.2645839766166677e-12
12154,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_1,VOC,6.572002122149823e-13
12155,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_2,NH3,1.1541951801923549e-11
12156,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_2,NOx,1.2873190552384056e-11
12157,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_2,PM2_5,1.8771946877491885e-11
12158,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_2,SOx,2.831926413124754e-13
12159,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_2,VOC,4.240112632627838e-13
12160,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_3,NH3,9.062749258250112e-12
12161,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_3,NOx,3.266340631633963e-11
12162,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_3,PM2_5,1.0293381150032828e-10
12163,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_3,SOx,7.437386219510004e-12
12164,WhiteNoLat,SRCE_natural_gas_fired_combustion_turbine_3,VOC,7.469227712254959e-13
12165,WhiteNoLat,SRCE_natural_gas_internal_combustion_engine_1,NH3,0.0
12166,WhiteNoLat,SRCE_natural_gas_internal_combustion_engine_1,NOx,2.457177394081774e-10
12167,WhiteNoLat,SRCE_natural_gas_internal_combustion_engine_1,PM2_5,8.515181452302386e-10
12168,WhiteNoLat,SRCE_natural_gas_internal_combustion_engine_1,SOx,1.335663668134045e-11
12169,WhiteNoLat,SRCE_natural_gas_internal_combustion_engine_1,VOC,2.222961864666094e-11
12170,WhiteNoLat,SRCE_natural_gas_steam_turbine_1,NH3,1.498891573005927e-11
12171,WhiteNoLat,SRCE_natural_gas_steam_turbine_1,NOx,7.980307348894493e-11
12172,WhiteNoLat,SRCE_natural_gas_steam_turbine_1,PM2_5,5.534799219435017e-11
12173,WhiteNoLat,SRCE_natural_gas_steam_turbine_1,SOx,4.099127071683991e-12
12174,WhiteNoLat,SRCE_natural_gas_steam_turbine_1,VOC,1.934146330708271e-12
12175,WhiteNoLat,SRCE_naturalgas_ccavgcf_moderate_0,NH3,2.445263705405906e-10
12176,WhiteNoLat,SRCE_naturalgas_ccavgcf_moderate_0,NOx,1.321007425348185e-10
12177,WhiteNoLat,SRCE_naturalgas_ccavgcf_moderate_0,PM2_5,7.556475573056163e-10
12178,WhiteNoLat,SRCE_naturalgas_ccavgcf_moderate_0,SOx,1.3203066190633942e-11
12179,WhiteNoLat,SRCE_naturalgas_ccavgcf_moderate_0,VOC,9.166438332134713e-12
12180,WhiteNoLat,SRCE_naturalgas_ccccsavgcf_conservative_0,NH3,2.7528440248172476e-10
12181,WhiteNoLat,SRCE_naturalgas_ccccsavgcf_conservative_0,NOx,1.4871718858656156e-10
12182,WhiteNoLat,SRCE_naturalgas_ccccsavgcf_conservative_0,PM2_5,8.506975661911007e-10
12183,WhiteNoLat,SRCE_naturalgas_ccccsavgcf_conservative_0,SOx,1.4863829244767523e-11
12184,WhiteNoLat,SRCE_naturalgas_ccccsavgcf_conservative_0,VOC,1.0319449459437548e-11
12185,WhiteNoLat,SRCE_naturalgas_ctavgcf_moderate_0,NH3,9.705481460602286e-10
12186,WhiteNoLat,SRCE_naturalgas_ctavgcf_moderate_0,NOx,4.323272888794378e-10
12187,WhiteNoLat,SRCE_naturalgas_ctavgcf_moderate_0,PM2_5,5.706928948105273e-10
12188,WhiteNoLat,SRCE_naturalgas_ctavgcf_moderate_0,SOx,1.210272158358745e-11
12189,WhiteNoLat,SRCE_naturalgas_ctavgcf_moderate_0,VOC,1.2488103873324822e-11
12190,WhiteNoLat,SRCE_nuclear_1,NH3,0.0
12191,WhiteNoLat,SRCE_nuclear_1,NOx,0.0
12192,WhiteNoLat,SRCE_nuclear_1,PM2_5,0.0
12193,WhiteNoLat,SRCE_nuclear_1,SOx,0.0
12194,WhiteNoLat,SRCE_nuclear_1,VOC,0.0
12195,WhiteNoLat,SRCE_onshore_wind_turbine_1,NH3,0.0
12196,WhiteNoLat,SRCE_onshore_wind_turbine_1,NOx,0.0
12197,WhiteNoLat,SRCE_onshore_wind_turbine_1,PM2_5,0.0
12198,WhiteNoLat,SRCE_onshore_wind_turbine_1,SOx,0.0
12199,WhiteNoLat,SRCE_onshore_wind_turbine_1,VOC,0.0
12200,WhiteNoLat,SRCE_petroleum_liquids_1,NH3,1.4583370547666548e-11
12201,WhiteNoLat,SRCE_petroleum_liquids_1,NOx,1.6186872077199472e-11
12202,WhiteNoLat,SRCE_petroleum_liquids_1,PM2_5,1.800818243350932e-11
12203,WhiteNoLat,SRCE_petroleum_liquids_1,SOx,4.19589620382794e-12
12204,WhiteNoLat,SRCE_petroleum_liquids_1,VOC,7.47750807503201e-14
12205,WhiteNoLat,SRCE_small_hydroelectric_1,NH3,0.0
12206,WhiteNoLat,SRCE_small_hydroelectric_1,NOx,0.0
12207,WhiteNoLat,SRCE_small_hydroelectric_1,PM2_5,0.0
12208,WhiteNoLat,SRCE_small_hydroelectric_1,SOx,0.0
12209,WhiteNoLat,SRCE_small_hydroelectric_1,VOC,0.0
12210,WhiteNoLat,SRCE_solar_photovoltaic_1,NH3,0.0
12211,WhiteNoLat,SRCE_solar_photovoltaic_1,NOx,0.0
12212,WhiteNoLat,SRCE_solar_photovoltaic_1,PM2_5,0.0
12213,WhiteNoLat,SRCE_solar_photovoltaic_1,SOx,0.0
12214,WhiteNoLat,SRCE_solar_photovoltaic_1,VOC,0.0
12215,WhiteNoLat,SRSE_biomass_1,NH3,1.5194259107457813e-11
12216,WhiteNoLat,SRSE_biomass_1,NOx,3.6807341239802726e-11
12217,WhiteNoLat,SRSE_biomass_1,PM2_5,2.9376011957931886e-11
12218,WhiteNoLat,SRSE_biomass_1,SOx,7.635607964370651e-11
12219,WhiteNoLat,SRSE_biomass_1,VOC,1.1064637867984857e-12
12220,WhiteNoLat,SRSE_biomass_2,NH3,1.2384696508531636e-11
12221,WhiteNoLat,SRSE_biomass_2,NOx,3.005819340425467e-11
12222,WhiteNoLat,SRSE_biomass_2,PM2_5,3.003263471365082e-11
12223,WhiteNoLat,SRSE_biomass_2,SOx,6.574649573051757e-11
12224,WhiteNoLat,SRSE_biomass_2,VOC,1.1585955729813336e-12
12225,WhiteNoLat,SRSE_conventional_hydroelectric_1,NH3,0.0
12226,WhiteNoLat,SRSE_conventional_hydroelectric_1,NOx,0.0
12227,WhiteNoLat,SRSE_conventional_hydroelectric_1,PM2_5,0.0
12228,WhiteNoLat,SRSE_conventional_hydroelectric_1,SOx,0.0
12229,WhiteNoLat,SRSE_conventional_hydroelectric_1,VOC,0.0
12230,WhiteNoLat,SRSE_conventional_steam_coal_1,NH3,9.380361315131158e-13
12231,WhiteNoLat,SRSE_conventional_steam_coal_1,NOx,5.474267181943161e-11
12232,WhiteNoLat,SRSE_conventional_steam_coal_1,PM2_5,2.4084358836327157e-11
12233,WhiteNoLat,SRSE_conventional_steam_coal_1,SOx,1.2166675514081744e-10
12234,WhiteNoLat,SRSE_conventional_steam_coal_1,VOC,1.0890948645447906e-12
12235,WhiteNoLat,SRSE_conventional_steam_coal_2,NH3,2.0015412723527594e-12
12236,WhiteNoLat,SRSE_conventional_steam_coal_2,NOx,7.302029899478264e-11
12237,WhiteNoLat,SRSE_conventional_steam_coal_2,PM2_5,1.6140952867476327e-11
12238,WhiteNoLat,SRSE_conventional_steam_coal_2,SOx,1.6660767668137484e-10
12239,WhiteNoLat,SRSE_conventional_steam_coal_2,VOC,7.148905313264925e-13
12240,WhiteNoLat,SRSE_hydroelectric_pumped_storage_1,NH3,0.0
12241,WhiteNoLat,SRSE_hydroelectric_pumped_storage_1,NOx,0.0
12242,WhiteNoLat,SRSE_hydroelectric_pumped_storage_1,PM2_5,0.0
12243,WhiteNoLat,SRSE_hydroelectric_pumped_storage_1,SOx,0.0
12244,WhiteNoLat,SRSE_hydroelectric_pumped_storage_1,VOC,0.0
12245,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_1,NH3,8.380980586845521e-12
12246,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_1,NOx,3.446201950948682e-12
12247,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_1,PM2_5,1.1265971937298706e-11
12248,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_1,SOx,5.974395512628354e-13
12249,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_1,VOC,3.633278317720615e-13
12250,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_2,NH3,6.281838282545129e-12
12251,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_2,NOx,1.6867896888548198e-11
12252,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_2,PM2_5,2.920413232456574e-11
12253,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_2,SOx,6.743351612960311e-13
12254,WhiteNoLat,SRSE_natural_gas_fired_combined_cycle_2,VOC,6.520082692872105e-13
12255,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_1,NH3,7.80471856691992e-12
12256,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_1,NOx,4.3130761570384e-11
12257,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_1,PM2_5,1.55744664547365e-11
12258,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_1,SOx,1.4966872492753633e-12
12259,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_1,VOC,5.444474445310648e-13
12260,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_2,NH3,4.808157554323809e-12
12261,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_2,NOx,1.585039668392616e-11
12262,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_2,PM2_5,6.813243221969436e-12
12263,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_2,SOx,3.756025853228843e-13
12264,WhiteNoLat,SRSE_natural_gas_fired_combustion_turbine_2,VOC,2.1463173327606333e-13
12265,WhiteNoLat,SRSE_natural_gas_internal_combustion_engine_1,NH3,0.0
12266,WhiteNoLat,SRSE_natural_gas_internal_combustion_engine_1,NOx,1.637975661168626e-10
12267,WhiteNoLat,SRSE_natural_gas_internal_combustion_engine_1,PM2_5,6.814177745064327e-10
12268,WhiteNoLat,SRSE_natural_gas_internal_combustion_engine_1,SOx,9.609813551497375e-12
12269,WhiteNoLat,SRSE_natural_gas_internal_combustion_engine_1,VOC,1.7815632144353294e-11
12270,WhiteNoLat,SRSE_natural_gas_steam_turbine_1,NH3,5.789576623577893e-12
12271,WhiteNoLat,SRSE_natural_gas_steam_turbine_1,NOx,3.8935205707304326e-11
12272,WhiteNoLat,SRSE_natural_gas_steam_turbine_1,PM2_5,1.9727916993969907e-11
12273,WhiteNoLat,SRSE_natural_gas_steam_turbine_1,SOx,2.373384072514672e-12
12274,WhiteNoLat,SRSE_natural_gas_steam_turbine_1,VOC,1.1437871218837415e-12
12275,WhiteNoLat,SRSE_naturalgas_ccavgcf_moderate_0,NH3,2.445263705405906e-10
12276,WhiteNoLat,SRSE_naturalgas_ccavgcf_moderate_0,NOx,1.321007425348185e-10
12277,WhiteNoLat,SRSE_naturalgas_ccavgcf_moderate_0,PM2_5,7.556475573056163e-10
12278,WhiteNoLat,SRSE_naturalgas_ccavgcf_moderate_0,SOx,1.3203066190633942e-11
12279,WhiteNoLat,SRSE_naturalgas_ccavgcf_moderate_0,VOC,9.166438332134713e-12
12280,WhiteNoLat,SRSE_naturalgas_ccccsavgcf_conservative_0,NH3,2.7528440248172476e-10
12281,WhiteNoLat,SRSE_naturalgas_ccccsavgcf_conservative_0,NOx,1.4871718858656156e-10
12282,WhiteNoLat,SRSE_naturalgas_ccccsavgcf_conservative_0,PM2_5,8.506975661911007e-10
12283,WhiteNoLat,SRSE_naturalgas_ccccsavgcf_conservative_0,SOx,1.4863829244767523e-11
12284,WhiteNoLat,SRSE_naturalgas_ccccsavgcf_conservative_0,VOC,1.0319449459437548e-11
12285,WhiteNoLat,SRSE_naturalgas_ctavgcf_moderate_0,NH3,9.705481460602286e-10
12286,WhiteNoLat,SRSE_naturalgas_ctavgcf_moderate_0,NOx,4.323272888794378e-10
12287,WhiteNoLat,SRSE_naturalgas_ctavgcf_moderate_0,PM2_5,5.706928948105273e-10
12288,WhiteNoLat,SRSE_naturalgas_ctavgcf_moderate_0,SOx,1.210272158358745e-11
12289,WhiteNoLat,SRSE_naturalgas_ctavgcf_moderate_0,VOC,1.2488103873324822e-11
12290,WhiteNoLat,SRSE_nuclear_1,NH3,0.0
12291,WhiteNoLat,SRSE_nuclear_1,NOx,0.0
12292,WhiteNoLat,SRSE_nuclear_1,PM2_5,0.0
12293,WhiteNoLat,SRSE_nuclear_1,SOx,0.0
12294,WhiteNoLat,SRSE_nuclear_1,VOC,0.0
12295,WhiteNoLat,SRSE_petroleum_liquids_1,NH3,1.9827138329730073e-11
12296,WhiteNoLat,SRSE_petroleum_liquids_1,NOx,7.578515292978829e-11
12297,WhiteNoLat,SRSE_petroleum_liquids_1,PM2_5,5.936622966861071e-11
12298,WhiteNoLat,SRSE_petroleum_liquids_1,SOx,1.7308308960699085e-10
12299,WhiteNoLat,SRSE_petroleum_liquids_1,VOC,8.306521547546938e-14
12300,WhiteNoLat,SRSE_small_hydroelectric_1,NH3,0.0
12301,WhiteNoLat,SRSE_small_hydroelectric_1,NOx,0.0
12302,WhiteNoLat,SRSE_small_hydroelectric_1,PM2_5,0.0
12303,WhiteNoLat,SRSE_small_hydroelectric_1,SOx,0.0
12304,WhiteNoLat,SRSE_small_hydroelectric_1,VOC,0.0
12305,WhiteNoLat,SRSE_solar_photovoltaic_1,NH3,0.0
12306,WhiteNoLat,SRSE_solar_photovoltaic_1,NOx,0.0
